title,text,summary,keywords,authors
U.S. EPA to Distribute $60 Million to 12 States for Water Pollution Control,"According to the U.S. EPA, the federal government will distribute $60 million among 12 states that have waterways that flow into the Mississippi River.

The goal is to help control farm runoff and other pollution contributing to a dead zone in the Gulf of Mexico, reported AP News.

The money comes from the infrastructure law, according to the EPA. The states are Arkansas, Illinois, Indiana, Iowa, Kentucky, Louisiana, Minnesota, Mississippi, Missouri, Ohio, Tennessee and Wisconsin.

“The Mississippi River and Gulf of Mexico watershed is an iconic ecosystem that millions of Americans depend on for drinking water, agriculture, recreation and economic development and it is essential that we reduce nutrient pollution that harms water quality,” said Radhika Fox, EPA assistant administrator.

The $60 million will be distributed over the next five years, according to EPA, reported AP News. Each state will receive $965,000 this year and $748,000 for each of the next three years and in 2026 each state will receive $965,000 again.

Advertisement

According to Iowa Secretary of Agriculture Mike Naig, who is also co-chairman of the 12-member Mississippi River/Gulf of Mexico Watershed Nutrient Task Force, the task force wants to reduce the phosphorus and nitrogen that flows from rivers and streams into the Mississippi River, reported AP News.

According to AP News, the funds will: buy agricultural equipment; deploy remote-sensing tools to identify critical sources of contaminants; implement continuous real-time water quality monitoring; develop or revise numeric nutrient criteria and water quality standards; and support farmer-led education, training and demonstrations of on-farm methods.

The Watershed Nutrient Task Force has a long-term goal of reducing the dead zone to 1,900 square miles, which is about 35% of its current average area.

Read related content about watersheds:",,[],[]
Hereford: Moss filters to suck up city centre pollution,"Air pollution results in more than 36,000 people in the UK dying each year, and the scheme is another ""small but significant step towards cleaner air"" in Hereford, councillor John Harrington, cabinet member for infrastructure and transport, said.",,[],[]
Barcelona to install sound level monitors in bid to beat noise pollution,"Barcelona’s streets and plazas have long been home to a raucous cacophony of restaurant patios, buskers and throngs of residents and tourists. Now the city is on a mission to find out just how noisy these spaces can get, with the installation of sound level monitors in 11 areas.

“It’s an absolute priority,” said Eloi Badia, the Barcelona city councillor for climate emergency and ecological transition. “Noise pollution – with all of its sleep disorders, pathologies and stress – is one of the most important public health issues we have in the city, second only to air pollution.”

A recent study by Barcelona’s public health agency found that about 57% of people in the city are regularly exposed to noise levels that exceed those recommended by the World Health Organization. The figure dwarfs the estimates across Europe, where one in five are exposed to harmful levels of noise pollution.

In the coming days, sound meters are expected to be installed in all the areas where residents regularly complain of noise. From there officials will start listening. Acceptable decibel limits vary from area to area, based on factors such as the width of the street or the distribution of buildings.

“If the limits are exceeded during two consecutive weekends, the area will be confirmed as acoustically stressed,” Badia said. “In that case the district will have to present an action plan that can be worked on with neighbours, restaurants and others to try to mitigate the damage that is being done.”

Potential actions could include limiting outdoor dining hours or curbing the hours that local stores sell alcohol. Residents whose areas are deemed “acoustically stressed” will also be able to access grants to help them insulate windows and soundproof their homes.

The initiative builds on a network of sound level meters already set up in the city, which had allowed officials to take sporadic action to address soaring noise levels, such as clearing out a plaza. With the recognition of specific acoustically stressed areas, officials hope to pave the way for lasting solutions. “Our goal is to have a much quieter, more peaceful and friendly city,” Badia said.

Sign up to First Edition, our free daily newsletter – every weekday morning at 7am BST

The initiative is part of a broader set of measures – from traffic calming to the reduction of noise at work sites – to be rolled out in Barcelona in the coming years. Many are aimed at quelling traffic noise, which ranks as the city’s primary source of noise pollution.

Issues have also long flared up around the city’s nightlife. On Thursday more than 30 associations will take to the streets to protest under the banner of “Silence … Noise kills!”

Among those planning to attend is Jordi Badia, whose street is home to one of Barcelona’s highest concentrations of restaurant terraces. “We have 114 residential buildings and 116 licensed terraces,” he told El Periódico.

Noise levels have rocketed in recent months, fuelled by the proliferation of outdoor seating during the pandemic, Badia said. “There are stretches where it is brutal. It’s not just the terraces and the people, we have bars that close at three in the morning. When people leave at three in the morning, you can just imagine how it is.”",,[],['Ashifa Kassam']
U.S. wants Canada to join investigation of cross-border pollution from B.C. coal mines,"The United States government, including President Joe Biden's White House, has joined calls for Canada to participate in a probe of cross-border pollution coming from coal mines in southern British Columbia.

In a statement released last week, the U.S. State Department said Biden supports a joint investigation of selenium coming from Teck Resources' Elk Valley coal mines, which flows into rivers and lakes south of the border.

""The (State) Department reaffirmed the administration's support for a joint reference to the International Joint Commission under the Boundary Waters Treaty of 1909 for the Kootenai Basin regarding the transboundary impacts of mining,"" said the statement issued Wednesday.

Global Affairs Canada did not immediately respond to a request for a response. On June 2, spokesperson Adrien Blanchard said in an email that Canada was ""considering a variety of options.""

The U.S. has been concerned about the Teck mines for years. The states of Montana and Idaho, eight American senators, the Environmental Protection Agency, the U.S. Geological Survey and six First Nations from both sides of the border have all said selenium released by the mines threatens fish in their downstream waters.

Several of those groups have requested a reference from the International Joint Commission, which tries to mediate transboundary water disputes. References, an examination of the problem followed by recommendations, have almost always been conducted by both countries together.

The U.S. embassy in Ottawa said the State Department has been ""in discussions"" with Canada over the issue since September. The U.S. ambassador has brought it up with B.C. Premier John Horgan, as has the U.S. consulate in Vancouver.

""There is an acute and long-standing need to reduce transboundary pollution from mining in the Kootenai Basin,"" said a spokesperson. ""We want to work with our Canadian colleagues to promptly submit a joint reference to the (commission).""

Canada and the U.S., through the commission, have worked jointly on problems in the Great Lakes, Lake Champlain in Quebec and the Souris River basin in Manitoba.

The commission has said it's willing to look at the matter and has asked Canada to participate. Now, the State Department has echoed that request.

In its statement, it said Canada's participation in an Elk Valley reference would lead to ""impartial recommendations and transparent communication, build trust, and forge a common understanding of this issue among local, Indigenous, state, provincial and federal governments as well as stakeholders and the public in both countries.""

The statement emphasized First Nation concerns, underscoring ""the Biden-Harris Administration's commitment to strengthening Nation-to-Nation relationships.""

U.S. President Joe Biden addresses a joint session of Congress in April as U.S. Vice President Kamala Harris looks on. The U.S. administration says it is committed to amplifying First Nation concerns in the case of cross-border pollution. (Jim Watson/Pool via Reuters)

""Support for a joint IJC reference reflects the Biden-Harris Administration's commitment to protect public health; conserve our lands, waters, and biodiversity; and deliver environmental justice to communities overburdened by pollution.""

The government statement was preceded by a statement from the six Ktunaxa First Nations in the area, which have been asking Canada to join the reference since December.

""We're demanding meaningful dialogue,"" said Nasukin Gravelle of the Tobacco Plains First Nation.

""The missing piece here is Canada's seeming refusal to participate in a joint reference submission to get the ball rolling on viable, science-based solutions. It's a disappointment and a sad day for reconciliation when progress on dealing with the pollution of our waterways is blocked by a federal government.""

Company protests selenium limits

Teck has acknowledged the problem.

The company said it has spent $1.2 billion on water treatment and plans to spend a further $750 million. It said about 95 per cent of selenium is now removed from water.

However, it has protested what it calls unreasonably low selenium limits brought in by Montana. It said those limits, which apply to the reservoir shared by both countries, are even lower than natural selenium levels in upstream rivers.

Still, the commission has said that selenium concentrations in some parts of that reservoir — Lake Koocanusa — are more than five times Montana's limits, although the levels are lower elsewhere.",,[],[]
Brush pile hours extended at Water Pollution Control Center,"Tiffin, Ohio — Following high winds in the area that may have downed trees or limbs, the City of Tiffin has extended the hours at the Water Pollution Control Center (WPCC) brush collection pile to 7 a.m.-7 p.m. through Friday this week for residents to drop off brush.

Hours remain unchanged Saturday and Sunday, 7 a.m.-2:30 p.m.

City Crews are not conducting any neighborhood brush pickups along boulevards or tree lawns, so these longer hours are meant to support residents who have yet to remove debris or brush from Monday’s storm.

The WPCC is located at 961 N. Water St. and is typically open 7 days a week, 7 a.m.-2:30 p.m.",,[],['Tiffinohio.Net Staff']
What are nurdles? The invisible plastic pollution problem explained,"They’re usually made out of polyethylene, polypropylene, polystyrene, polyvinyl chloride, or other plastic types, and sometimes have different densities depending on how they’re made.

The pellets are transported around the world for use by numerous different companies that use plastic in their supply chains, usually in containers on ships.

They’re considered a type of “primary microplastic”, meaning they’re intentionally produced to be very small.

Secondary microplastics are those which are formed when larger plastics break down in the natural environment, and are usually much smaller than nurdles.

Subscribe to The Big Issue From just £3 per week Take a print or digital subscription to The Big Issue and provide a critical lifeline to our work. With each subscription we invest every penny back into supporting the network of sellers across the UK. A subscription also means you'll never miss the weekly editions of an award-winning publication, with each issue featuring the leading voices on life, culture, politics and social activism. Subscribe

How do nurdles end up in the ocean?

With billions of nurdles transported around the world via ships every year – you can probably see where this is going – billions of the small pellets end up in the ocean through poor management or accidents.

Some spills from shipping containers have proved disastrous for the environment.

In 2021, 87 containers filled with nurdles spilled into the ocean off the coast of Sri Lanka, making it the worst environmental disaster in the country’s history and the largest plastic spill in human history.

After the incident, billions of nurdles began washing up on beaches in the area, with piles up to two metres deep in some places.

The Big Issue Shop Eco-friendly gift hampers that make a positive impact The Big Issue has collaborated with Social Stories Club to create limited edition gift hampers. Packed full of treats made by social ventures, this hamper would make the perfect gift for the festive season. Shop

Why are nurdles so bad for the environment?

The presence of nurdles in the natural environment is damaging in multiple ways.

Nurdles are usually produced using natural gas or oil, meaning their production drives up greenhouse gases and climate change.

They also have a damaging impact on marine and bird life, with animals frequently mistaking the colourful pellets for food.

When fish or sea birds ingest plastics, they can starve due to feeling artificially full and abstaining from eating. After the 2021 spill near Sri Lanka, numerous dolphins, fish and birds were discovered dead after ingesting nurdles.

Nurdles can also absorb toxic chemicals from the air, sea or land, meaning that animals can also be poisoned by the pellets.

Some research suggests that nurdles washed up on beaches can also change the characteristics of sand by, for instance, altering its temperature. This can have an impact on other animal life like turtles.

Humans are not immune from the damage either.

Article continues below Search jobs

Studies have repeatedly shown that microplastics – whether nurdles or larger, broken-down pieces of plastic – are now in our food chain and are being regularly ingested by humans.

The impact of microplastic ingestion on humans isn’t fully understood, but it’s believed that microplastics could drive or contribute to numerous health complications, including inflammation in the body.

Studies of nurdles on bathing beaches in Scotland have also shown that nurdles carry harmful bacteria like e-coli, which can cause infections in humans.

How can I help prevent the problem?

There are small actions you can take as an individual to prevent nurdle pollution, namely by reducing your own plastic consumption and educating your friends and family about the issue.

However, the issue is of a global scale and it will take collaborative effort to get nurdles out of the ocean once and for all.

Organisations such as The Great Nurdle Hunt are working on the problem, and there are numerous ways you can help them in the battle to stop nurdles entering the ocean.

One easy way to get involved is to go “nurdle hunting”: head down to your nearest beach and keep a count of how many nurdles you find there. Your results can then be submitted to The Great Nurdle Hunt online. The organisation will then use your data to lobby policymakers on the nurdle issue.

The Great Nurdle Hunt also has a list of actions you can take to help solve the problem on a global scale, including information on which regulator to report large spills to and links to consultations on reducing the number of pellets used in supply chains.",,[],[]
"Ban Debarking Procedures, End Pony Rides in LA, Cut Air Pollution: 10 Petitions to Sign this Week to Help People, Animals, and the Planet!","Unfortunately, the world is not a very peaceful or safe place for many individuals. From conflict to abuse to exploitation, there is so much cruelty inflicted on both humans and animals. While this can get disheartening and difficult to hear about, petitions are a great way to use your voice for good. Just by signing one, you are a part of helping those who are not treated fairly. You can even share them with your friends and acquaintances to increase your impact.

Through petitions, we can reach those in power and demand justice for others. They are valuable tools for making positive changes in the world. If you are looking for a way to help animals and humans, here are 10 petitions you should sign this week, including Ban Debarking Procedures, End Pony Rides in Los Angeles, and Cut Air Pollution.

We want to thank you for being the change you wish to see in the world and giving a voice to the voiceless.

1. Ban Debarking Procedures Now!

Source: BCIT News/Youtube

Debarking is accomplished by way of major invasive surgery at the risk of infection, blood loss, and other complications. After these surgeries, the animals are highly at risk of infection, especially since the larynx and trachea cannot be completely sterilized during surgery. There’s also the risk of “webbing,” which can lead to respiratory problems and cause tracheitis. The goal of this painful procedure is to muffle or eliminate dog barking. Sign this petition to demand the North Carolina state legislature pass a bill that bans debarking!

2. Shut down ABQ BioPark for letting baby elephants die

Source: KRQE/Youtube

Since 2012, every single baby elephant born at ABQ BioPark has died tragically of endotheliotropic herpesvirus (EEHV). The poor elephants left will remain tragically enclosed in the same lifeless yard, completely removed from their wild, natural habitat. Elephants are extremely intelligent animals and have complex social needs to maintain their psychological welfare, says Wild Welfare. These animals’ health and psychological well-being are at-risk the longer they live in isolation. Sign this petition to demand that the USDA Animal and Plant Health Inspection Service (APHIS) revoke the license for ABQ BioPark and prevent more innocent elephants from dying!

3. Demand that Los Angeles end pony rides

Recently, the inhumane conditions at the Griffith Park Pony Rides in Los Angeles have caught the attention of animal advocates. According to an inspection by an equine expert, these poor ponies needed medical attention that they simply weren’t getting – their owner was too busy selling their bodies for human entertainment. Our failure to recognize and appreciate animals as intelligent beings capable of pain and suffering is what allows exploitation to continue, and it won’t stop until we take action. Sign this petition to demand that the city of Los Angeles cancel the contract of the concessionaire and pass an ordinance banning pony rides!

4. Demand that the EPA cut air pollution

Source: Healthcare Triage/Youtube

Given that climate change is real and fossil fuel-related emissions are the primary driver, we must take immediate action to cut greenhouse gasses. The IPCC has continually reminded the American public that we are running out of time, and we must demand that the Environmental Protection Agency take immediate and reduce our reliance on fossil fuels. Sign this petition to demand the Environmental Protection Agency take immediate action to cut air pollution!

5. Investigate Southern Baptist Leaders for sexual abuse

Source: CNN/Youtube

The Southern Baptist Church just released a previously secret list of pastors and church-affiliated employees who had been accused of sexual abuse after keeping it secret for more than a decade. The list includes over 700 case entries against hundreds of perpetrators. Powerful religious institutions have been covering up abuse over and over again, and we must ensure this never happens again. Sign this petition to demand the Department of Justice step in and investigate these heinous crimes!

6. Stop imprisoning women who have miscarriages!

Source: The Young Turks/Youtube

In over half the country, it’s legal for prosecutors to charge women who miscarry with manslaughter. Brittney Poolaw, a 21-year-old member of the Comanche Nation in Oklahoma, was charged and convicted after miscarrying her four-month-old pregnancy. If Roe v. Wade is successfully overturned, the illegitimate assault on women’s reproductive rights will only worsen. Sign this petition to Tell states to stop imprisoning women who miscarry!

7. Impeach Justice Clarence Thomas for Lying Under Oath

Source: MSNBC/Youtube

Anita Hill, who is regarded as one of the most important figures in the fight against sexual harassment in the workplace, previously testified that former supreme court justice nominee Clarence Thomas — sexually harassed her. Thomas, under oath, denied the allegations. 30 years later, New York Magazine claims that even during the 1991 hearing, there was plenty of evidence that Thomas was, indeed, a sexual harasser and that he should be impeached for lying under oath. Sign this petition to demand that the House of Representatives impeach Judge Clarence Thomas for lying under oath.

8. Tell congress to pass affordable housing legislation

Source: Housing California/Youtube

Research has repeatedly found that every single state in the country lacks decent affordable housing. On top of that, predatory companies like Zillow are literally buying up starter homes and immediately ramping up the prices to make a profit, Housing is a human right, and yet the overwhelming majority of Americans are struggling to make rent or mortgage payments. Sign this petition to demand Congress pass affordable housing legislation NOW!

9. Expel the Congressmen who tried to get Trump pardons for their role on Jan 6th!

Source: PBS NewsHour/Youtube

During the first hearing on the January 6th attack, the committee revealed that several Republican Congressmen, pre-emptively sought pardons from President Trump before he left office for their role in the attempt to overthrow our government. These Congressmen are traitors to the American people. Sign this petition to expel the Congressmen who tried to get pardoned for their role on Jan 6th!

10. Demand Trump testify for January 6th committee!

Source: CNN/Youtube

There is no doubt that ex-President Trump influenced the Capitol riots, and the degree to which he did so must be thoroughly investigated. January 6th was a horrific day for our country, a public attack on democracy that left Capitol staff and legislators in fear for their lives. Donald Trump must be formally called before the committee to give an honest account of his involvement. Sign this petition to Demand Trump testify for January 6th committee!

For more Animal, Earth, Life, Vegan Food, Health, and Recipe content published daily, subscribe to the One Green Planet Newsletter! Also, don’t forget to download the Food Monster App on iTunes — with over 15,000 delicious recipes it is the largest meatless, vegan, and allergy-friendly recipe resource to help reduce your environmental footprint, save animals and get healthy! Lastly, being publicly-funded gives us a greater chance to continue providing you with high-quality content. Please consider supporting us by donating!",,[],[]
"Air Pollutants, Especially From Traffic, Independently Increase Stroke Risk","Long-term exposure to air pollutants independently increases risk for stroke among older adults, according to a large, nationwide cohort study published in Global Epidemiology.

Worldwide, stroke is the second leading cause of death and the leading cause of long-term disability. There has been mounting evidence that air pollution may influence stroke risk. As such, the World Health Organization and National Academy of Science have prioritized efforts to establish which air pollutants contribute more to risk.

The data from this study were sourced from the Medicare Chronic Conditions Warehouse, Medicare dominator file, and the Environmental Protection Agency, Air Quality Systems databases. Between 2000 and 2017, all Medicare beneficiaries (N=17,443,900) aged 65 years and older were evaluated for incidence of stroke and risk was related with exposure to particulate matter with aerodynamic diameter <2.5 μm (PM 2.5 ), nitrogen dioxide (NO 2 ), and ground-level ozone (O 3 ). Pollutant exposure was predicted using an ensemble-based machine learning approach.

Continue Reading

The study population was aged 65-74 years (88.2%), 58.2% were women, and 88.3% were White. During the study period, 12.8% (n=2,240,586) had an incident stroke.

Mean annual PM 2.5 exposure was 9.4 (standard deviation [SD], 3.7) μg/m3, NO 2 exposure was 17.5 (SD, 12.4) ppb, and warm-season O 3 was 42.8 (SD, 6.5) ppb. According to the EPA’s annual standards for PM 2.5 and NO 2 , 66% and 99% of the cohort was exposed to safe levels, respectively.

PM 2.5 exposure was highest in the eastern region and West Coast of the US, NO 2 was concentrated in urban centers, and warm-season O 3 was increased in the western region. The average annual ZIP code exposure levels were correlated between PM 2.5 and NO 2 (r, 0.38), PM 2.5 and O 3 (r, 0.28), and NO 2 and O 3 (r, 0.21).

After adjusting for potential covariates, long-term exposure to all 3 pollutants increased risk for incident stroke in all models. A 12.4 ppb elevation in mean annual NO 2 increased risk for stroke the following year (hazard ratio [HR], 1.073; 95% CI, 1.068-1.079). Similarly, an increased PM 2.5 level of 3.7 μg/m3 associated with a HR of 1.056 (95% CI, 1.051-1.061) and O 3 of 6.5 ppb a HR of 1.035 (95% CI, 1.031-1.039). Tri-pollutant models did not attenuate the relationship between pollutants and stoke risk.

The pollutant that had the strongest relationship with stroke was NO 2 . If exposure to NO 2 could be reduced by 12.4 ppb, an estimated 6% of strokes would be avoided.

In an effect modification analysis examining gender, race, Medicaid eligibility, age, neighborhood-level income, and education, all modifiers except race were robust in the single- and tri-pollutant models.

The major limitation of this study is the potential misestimation of exposure to pollutants.

The study authors noted that this study provided epidemiological evidence supporting the relationship between long-term exposure to pollutants with increased stroke risk.

“The strongest relationship we found with incident stroke was for NO2 among the 3 pollutants, suggesting that traffic-related air pollution may play a particularly significant role in increased risks of stroke,” researchers concluded.

Reference

Ma T, Yazdi MD, Schwartz J, et al. Long-term air pollution exposure and incident stroke in American older adults: A national cohort study. Global Epidemiol. 2022;4:100073. doi:10.1016/j.gloepi.2022.100073",,[],[]
"Plastic pollution vs food waste: When tackling both becomes a challenge, be mindful of what you put on your plate","iStock Packaging could be retired for food where it is not required.

MELBOURNE: Single-use plastic is a huge environmental problem, but it can help limit food waste - another big problem. Tackling both will take ingenuity.In 1970, Coca-Cola investigated the environmental impact of making reusable glass bottles and found single-use plastic bottles could be better in many contexts. It switched to plastic in the early 1990s.Plastic these days is framed as a problem to be solved. There is global momentum to ban plastic, particularly single-use packaging. The EU has issued directives, the UN Environment Assembly has committed to end plastic pollution and charitable organisations have formed global plastic pacts.The environmental impacts of proliferating plastic packaging are mounting, and there's evidence microplastic particles are ending up in human food, the effects on human health starting to garner attention.So it seems paradoxical that Coca-Cola could have chosen plastic on the basis of environmental values.The 1970 study used a method that these days is known as life cycle assessment. It measures materials, energy, waste and emissions at every step of the packaging's manufacture, use and disposal and attributes potential environmental impacts to them.For commercial reasons the full results of the Coke study were not published, but summaries released in 1976 said that shipping heavier reusable glass bottles and the resources required to maintain such systems meant single-use plastic bottles were usually preferable.Life cycle assessment is a powerful tool because of Its ability to compare impacts of different systems with interdependencies between inputs and outputs. The related industrial systems may have evolved since 1970, but the Coke example illustrates the method often challenges preconceptions of what the best environmental choice may be.A life cycle assessment is a good tool for investigating complex environmental trade-offs, particularly since one of the key industries that runs in parallel with single-use plastic, the food industry, connects to another global problem: food loss and waste.According to UN data, 20 to 30 percent of food produced is wasted. If global food waste and loss were a country, it would be the third-largest emitter of greenhouse gases on Earth.The energy that has gone into growing the food, the supply-chain fuels and energy, and the greenhouse gases emitted when food rots are key contributors to this stunning statistic. Somewhat counter-intuitively, life cycle assessments of single-use plastics and food waste can show climate-change impacts of wasting food can dwarf those of packaging.Packaging is designed for a range of purposes. Good packaging helps extend shelf life by protecting food from bumps, heat and cold, various spoiling gases and light. Often this is done across land, sea and air, as our supply chains become global and more complicated.Packaging also plays a role in helping conserve food once it's in homes. Moisture-reduction sachets, resealable zips, information on the pack to advise on correct storage, 'best before' or 'use by' dates, and sophisticated technologies such as barrier properties or gas scavengers all serve to keep food at its best.Consumers often don't recognise the purpose, or benefits, of packaging in terms of preventing food waste.If reducing packaging leads to more food waste, a nuanced and sophisticated approach is required to consider these twin issues. Ultimately, the best option for the environment is to reduce both excess packaging and food waste.In Australia, 2025 targets to make packaging recyclable, reusable or compostable are gaining momentum. They are loosely in alignment with related European movements. Such an approach does not just involve packaging design and manufacture; end-of-life systems also need to be ready for these changes, or else all those design efforts will be for naught.Education can encourage consumers to recycle, reuse and compost effectively. In the past, consumers have shown they can learn new programmes for managing their waste and scholars have spent considerable time analysing which education strategies are the most effective.Packaging could be retired for food where it is not required. UK charity WRAP recently released a study explaining where there may be opportunities to reduce packaging on a range of fresh-produce categories.Where packaging is still needed to reduce food waste due to elongated supply chains or highly perishable goods, then making it recyclable, reusable or compostable may help reduce end-of-life plastic problems.Educating consumers about the role packaging plays in reducing food waste and how to make sure packaging is recouped in a circular system would likely need to go hand in hand with this approach so consumers become active agents for change.If the world moved towards a zero-packaging scenario across the board, the whole supply chain and the way humans as a society relate to food would need a transformational rethink.Without moving to a distributed system of production and supply, the goal of zero packaging would be difficult to achieve. The sheer distance involved and time required to ship food - particularly highly perishable fresh produce - from centralised farms in a condition fit to eat make this nearly impossible.Perhaps in the future micro farms will be established across metropolises. As the technology develops, these sites might consist of urban indoor or vertical farming to maximise control, volume and efficiency in small or dense spaces.Likewise, people may need to revert to eating produce in season and buying it closer to the time of harvest. Or perhaps industry will engineer a way to produce food out of season in micro farms, or produce crops with more resilience to being unpackaged.Such attributes would likely require bioengineering, climate control and nutrient dosing, and immense 'smarts', sites and resources.The move to a fully circular economy - where organic waste is processed in cities adjacent to urban farms to 'feed' the system and repeat the cycle - may help. Clearly, a range of other issues would need to be addressed and actions taken in concert with such visions of the future.Humans have transformed cities before. Rome, the thriving capital of modern Italy, is famously built on the ruins of the Rome of millennia past.It's possible that compounding environmental problems and life cycle assessment of the damage already done may force humankind into a future more radical than an ordinary plastic Coke bottle could ever have presaged.(The article has been syndicated by PTI via 360info.org)",,[],[]
Pollution: Study links bad air quality to heart rhythm disorder,"Share on Pinterest High levels of air pollution could worsen the symptoms of some health conditions. Getty Images Researchers decided to explore the connection between heart health and air pollution after seeing that more heart patients made emergency room visits on days of bad air quality.

They found that the risk of abnormal heartbeats (ventricular arrhythmias) was raised even on days when the average air quality was slightly degraded.

The study’s authors recommend that people with implanted defibrillation devices keep an eye on daily pollution levels and plan their exposure accordingly. An implanted cardioverter defibrillator (ICD) does more than reset a heart’s rhythm to a healthy beat. It also provides researchers with a way of monitoring the occurrence of arrhythmias, or abnormal heartbeats, in hopes of identifying what factors are likely to trigger one. New research, presented at the European Society of Cardiology’s (ESC) Heart Failure 2022 congress, compared days on which patients experienced higher numbers of ventricular arrhythmias with days scientists recorded higher levels of air pollution. The researchers found a correlation: The days with high levels of air pollution were when most arrhythmias occurred. Dr. Franco Folino, of the Department of Cardiac, Thoracic and Vascular Sciences at the University of Padova, Italy, told Medical News Today about the value of ICDs for research. “These devices, as well as many pacemakers, are formidable devices not only for the treatment of arrhythmias but also for their ability to monitor heart rhythm 24 hours a day. Therefore, they represent an ideal tool for comparing arrhythmic profiles with data from the monitoring station for air quality,” he said. However, Dr. Folino, who was not involved in the study, noted that the patients observed may be at a higher risk of pollution-related health problems. “The research conducted on patients with ICDs, who are implanted in patients with major heart diseases, explore a population at high cardiovascular risk, highlighting that in these subjects the effects of pollution are even more pronounced,” he pointed out.

Monitoring air quality in Italy The study took place in the city of Piacenza in the Emilia Romagna region of northern Italy. In 2021, in a ranking by the European Environment Agency of European cities with the greatest levels of air pollution, Piacenza ranked near the bottom—just 16 cities were comparatively worse. The average annual concentration of particulate matter (PM) 2.5 in Piacenza was listed as 20.8 μg/m3. The World Health Organization considers a level of 5 μg/m3 of PM 2.5 or less to be good air quality . Piacenza landed squarely in the WHO’s “poor” air quality category. Dr. Alessia Zanni, a cardiovascular technician-technologist and author of the study, tells the ESC: “We had observed that emergency room visits for arrhythmias in patients with ICDs tended to cluster on days with particularly high air pollution. We, therefore, decided to compare the concentration of air pollutants on days when patients had an arrhythmia versus pollution levels on days without an arrhythmia.”

How ICDs work Dr. Zanni explained to MNT that implantable cardioverter-defibrillator (ICD) therapy is currently the only prevention tool for potentially fatal arrhythmias such as ventricular tachycardia (VT) and ventricular fibrillation (VF). “The difference [between the two conditions] is that during VT, the heart can still pump some blood and the patient could still be conscious, while during VF the heart is almost still, causing a cardiac arrest,” she said. She then went on to explain the pacing-or-shock mechanism behind ICDs. “An ICD is capable of terminating ventricular arrhythmias by anti-tachycardia pacing (ATP), shock, or both. ATP is used for VT and tries to pace the heart faster than the arrhythmia in order to block the pathological circuit, take the lead of the heart rhythm, and then slow down the pacing until a normal heart rate is obtained,” she said. Dr. Zanni said ICDs managed to stop ventricular tachycardia in approximately 90% of patients. Where it fails, the shock system kicks in: “If the ATP fails, or a VF occurs, the ICD delivers a high-voltage shock that immediately stop the arrhythmia. Usually, ATP is not perceived by the patient, while the shock can be felt, even violently.”

Linking air pollution and ICD activity The study tracked the ICD activity in 146 individuals who had received an implant between January 2013 and December 2017. Of this group, 67 people had experienced a previous ventricular arrhythmia, and 79 had not. The Regional Environmental Agency provided the researchers with daily figures for PM 2.5, PM 10, carbon monoxide (CO), nitrogen oxide (NO2), and ozone (O3). During the study, the researchers recorded 440 ventricular arrhythmias. ATP sufficed for 322 of these, while ICDs delivered a shock in 118 cases. The study found that every 1 μg/m3 increase in PM2.5 levels corresponded with a 1.5% increased risk of arrhythmias requiring a shock. When PM 2.5 concentrations remained elevated by 1 μg/m3 over the course of a week, ventricular arrhythmias were 2.4% more frequent. For PM 10 concentrations, a weekly increase by the same amount corresponded to 2.1% more ventricular arrhythmias.",,[],[]
